id_img,label
26267,neutral
26337,neutral
26344,sad
26437,disgust
26446,fear
26462,angry
26572,fear
26597,fear
26618,fear
26620,neutral
2668,angry
26725,happy
26789,happy
26845,happy
26860,surprise
26886,happy
26899,fear
26900,surprise
26919,surprise
26928,happy
26956,neutral
27016,neutral
27022,neutral
27054,disgust
2709,happy
2712,happy
27284,surprise
27296,happy
27385,surprise
27413,neutral
27464,happy
27483,disgust
27544,neutral
2762,neutral
27652,angry
2770,happy
27704,surprise
27715,surprise
27726,neutral
27744,happy
27770,happy
27777,sad
27798,surprise
27828,angry
2791,surprise
27967,surprise
27982,sad
28015,sad
28058,surprise
28062,neutral
28120,neutral
28144,sad
28148,sad
28149,fear
28207,fear
28248,neutral
28288,surprise
28300,fear
28401,happy
28438,happy
28498,angry
28509,happy
28543,happy
28547,sad
28560,fear
28585,surprise
28614,angry
28618,happy
28620,angry
28660,surprise
28707,angry
28720,happy
28731,surprise
28737,neutral
28743,neutral
28749,sad
28800,happy
28840,sad
28867,angry
28884,fear
2890,angry
28932,happy
28952,surprise
29085,happy
29119,happy
29132,fear
29202,surprise
29266,happy
29319,happy
2933,angry
29414,surprise
29471,surprise
29477,disgust
29493,fear
29523,surprise
29527,happy
29554,happy
29571,happy
29581,angry
29588,neutral
29614,angry
29669,disgust
29685,angry
29730,neutral
298,neutral
29818,happy
29866,neutral
29929,angry
29931,surprise
29947,happy
29977,neutral
29980,fear
30002,happy
30004,neutral
30015,happy
30024,surprise
30058,happy
30059,happy
30082,sad
30085,neutral
30171,neutral
3021,angry
30260,surprise
30273,happy
30290,happy
30305,happy
30320,neutral
30325,fear
30394,surprise
30415,neutral
30420,neutral
30456,fear
30458,sad
30460,sad
30490,angry
30509,neutral
30535,sad
30563,fear
30584,surprise
30619,happy
30901,sad
30933,neutral
30944,surprise
3099,angry
31033,neutral
31042,neutral
31081,happy
31083,surprise
31138,happy
31142,fear
31203,neutral
3121,fear
3137,fear
31491,happy
31529,happy
31544,sad
31609,angry
31635,happy
31693,neutral
31703,neutral
3176,happy
31849,surprise
3186,surprise
31873,happy
3188,fear
31928,happy
32023,neutral
32024,sad
32153,neutral
32161,sad
32223,neutral
32231,sad
3226,sad
32278,angry
32281,angry
32298,happy
32336,happy
32352,surprise
32367,happy
32454,neutral
32464,happy
32473,fear
3248,surprise
32481,neutral
32506,neutral
32512,neutral
32575,angry
32584,fear
32617,angry
32662,angry
32755,happy
32777,disgust
33015,surprise
3303,happy
33105,sad
33131,happy
33221,angry
3327,fear
33301,angry
33308,neutral
3334,happy
33352,fear
33444,neutral
33450,sad
33459,neutral
33494,happy
33560,sad
33573,happy
33633,angry
33666,sad
3370,happy
33729,sad
3377,angry
338,neutral
33809,sad
33829,happy
33890,neutral
33924,surprise
33926,angry
3393,angry
33935,neutral
33977,neutral
33987,happy
33998,neutral
34036,neutral
34040,angry
3412,happy
34138,happy
34151,fear
34175,neutral
34178,neutral
34184,neutral
34238,neutral
34259,happy
34352,happy
34359,surprise
34363,disgust
34448,happy
34474,fear
3449,angry
34507,disgust
34581,sad
34592,neutral
34596,angry
34620,angry
3467,happy
34714,happy
34778,sad
34879,sad
35009,fear
35010,surprise
35028,happy
35041,happy
35059,sad
35145,neutral
35149,fear
35162,happy
35210,surprise
3522,surprise
35261,sad
35298,happy
35407,neutral
35425,sad
35439,sad
35447,happy
35514,happy
3558,angry
3564,fear
35669,happy
35681,sad
35682,sad
35731,angry
35753,angry
35805,neutral
35809,happy
35820,angry
35828,happy
35881,happy
35884,neutral
3599,surprise
3632,happy
377,sad
38,sad
3802,happy
3819,neutral
3839,disgust
3862,sad
3870,happy
3913,surprise
4015,sad
404,fear
4060,disgust
4077,angry
4100,angry
4196,fear
4229,surprise
4306,sad
4317,surprise
4324,neutral
4349,happy
4384,happy
4396,angry
4397,happy
4459,sad
4468,happy
4502,surprise
4579,happy
4616,fear
4637,happy
4660,neutral
4665,angry
4670,sad
4700,fear
4751,neutral
4807,sad
4878,happy
4937,neutral
5010,happy
5060,sad
5064,surprise
521,neutral
5220,happy
5233,surprise
5244,neutral
5259,surprise
5312,happy
5317,neutral
5400,happy
5422,surprise
5432,neutral
5434,happy
5459,surprise
5519,happy
5564,sad
5570,sad
5582,neutral
5607,neutral
5610,sad
5637,happy
5732,neutral
5739,angry
5780,happy
5810,surprise
5822,angry
5859,sad
5883,happy
5888,surprise
589,fear
5902,surprise
5962,neutral
6009,happy
6017,happy
6075,angry
608,surprise
6088,happy
6119,fear
6129,angry
6155,sad
6225,neutral
6232,happy
624,neutral
6274,fear
6278,surprise
6283,angry
6321,neutral
633,neutral
6347,neutral
6364,happy
6365,neutral
6375,sad
6390,happy
6420,fear
6426,angry
6471,neutral
6484,neutral
65,surprise
654,neutral
6547,fear
6555,happy
6561,happy
6566,fear
6580,neutral
6581,angry
6584,disgust
6618,neutral
6621,angry
665,fear
6652,sad
6726,happy
6739,angry
6745,surprise
676,angry
6766,sad
6809,sad
6890,happy
6923,neutral
6955,happy
6965,neutral
7015,neutral
7056,happy
7103,happy
7136,happy
7174,neutral
7219,sad
7257,happy
7261,happy
727,angry
7284,angry
7291,angry
7409,fear
7492,neutral
7550,happy
7559,happy
7589,neutral
764,neutral
7655,surprise
7668,happy
7729,happy
7777,neutral
7793,happy
7811,surprise
7886,neutral
7919,happy
7937,happy
7979,angry
8000,happy
8001,angry
8052,surprise
8096,neutral
8103,neutral
8130,happy
8151,neutral
816,happy
8267,happy
8275,angry
8299,happy
8402,angry
842,fear
854,happy
8555,neutral
8581,sad
8593,sad
861,neutral
8661,neutral
8685,sad
8719,happy
8734,happy
8902,happy
8916,angry
8969,angry
9012,happy
9059,fear
9100,fear
9156,surprise
9266,neutral
9293,sad
9331,happy
9400,neutral
9567,happy
9615,angry
966,neutral
9691,surprise
9698,surprise
9715,neutral
9748,neutral
9785,neutral
9802,angry
9811,neutral
9862,fear
9884,sad
9931,happy
10053,happy
10435,neutral
10532,sad
1115,sad
11222,surprise
11529,neutral
11639,happy
12417,angry
12753,neutral
13372,neutral
13597,fear
13652,sad
13847,surprise
14041,angry
14869,sad
14954,fear
14958,sad
15110,happy
16021,disgust
16054,angry
16121,happy
16264,angry
16718,happy
17260,fear
18077,happy
1843,surprise
18464,disgust
18716,happy
19649,neutral
19734,surprise
19770,fear
19801,surprise
19831,happy
20761,neutral
21744,fear
21765,fear
21851,sad
22320,neutral
2275,happy
23141,surprise
23153,surprise
23665,happy
23876,sad
24578,happy
25267,neutral
25538,neutral
25541,fear
26859,sad
2732,fear
2742,happy
28332,surprise
28390,neutral
28710,neutral
28987,sad
29158,angry
29269,happy
30347,angry
30428,surprise
30499,surprise
30601,happy
30719,angry
30761,angry
30907,happy
3101,fear
31232,neutral
31323,fear
31796,happy
31828,neutral
32487,neutral
32681,neutral
33209,happy
33284,angry
33561,angry
33670,happy
33995,surprise
34022,neutral
34432,neutral
34505,angry
34519,fear
3521,fear
35376,fear
35580,angry
3690,fear
3778,surprise
4002,fear
4004,happy
4265,surprise
4312,happy
4481,surprise
4737,neutral
5085,neutral
533,happy
573,neutral
6231,fear
6926,neutral
7068,neutral
7192,neutral
7405,fear
7455,angry
7592,happy
7835,surprise
807,neutral
8415,neutral
8585,disgust
8726,happy
8893,sad
8948,happy
9043,sad
9297,sad
9460,sad
9504,angry
10029,neutral
10043,happy
10044,fear
1008,fear
10099,neutral
101,neutral
10189,angry
10263,surprise
10267,happy
10278,neutral
10292,sad
10355,sad
10409,neutral
10437,angry
10443,fear
10445,happy
10458,angry
10489,neutral
10493,happy
10534,angry
1075,angry
10758,neutral
1079,happy
10797,fear
10832,happy
10933,surprise
10944,surprise
10968,neutral
10979,neutral
11030,happy
11036,surprise
11039,happy
11054,neutral
11057,happy
11104,sad
11112,angry
11137,fear
11143,happy
11146,angry
1116,sad
1128,sad
1133,happy
11353,happy
11360,neutral
1137,angry
11381,happy
11412,happy
11416,angry
11471,neutral
11536,surprise
1154,fear
11559,angry
11587,neutral
11653,sad
11682,surprise
11687,angry
1169,surprise
11704,neutral
11706,happy
11727,happy
11729,fear
11747,happy
11754,surprise
11774,disgust
11816,happy
11855,sad
11904,happy
1193,neutral
11944,happy
11968,neutral
11999,surprise
12063,surprise
12125,happy
12255,neutral
12259,fear
12313,angry
12334,neutral
12350,sad
12383,sad
12431,surprise
12440,surprise
12472,neutral
12496,happy
12527,angry
12578,happy
12592,happy
12634,surprise
12674,neutral
12676,surprise
12698,fear
12712,neutral
12737,sad
12809,surprise
12891,angry
12948,sad
12986,sad
12988,sad
13067,fear
13071,angry
131,angry
13114,neutral
13121,sad
13152,angry
13179,angry
13233,fear
1325,happy
13250,happy
13252,fear
13301,angry
13306,angry
13308,surprise
13310,happy
13362,happy
13394,angry
13405,surprise
1343,fear
13482,fear
13486,angry
13518,angry
13549,sad
13561,neutral
13585,angry
13587,surprise
13593,disgust
13596,neutral
13638,neutral
13664,happy
1367,angry
13683,neutral
13694,neutral
13798,sad
13855,fear
1389,fear
13899,happy
13913,angry
13921,angry
13928,neutral
13933,surprise
13939,neutral
13965,fear
13971,angry
1401,neutral
14011,angry
14033,disgust
14037,happy
14044,neutral
14057,happy
14082,happy
1410,fear
14114,neutral
14117,happy
14268,sad
1429,happy
14306,neutral
1441,happy
14444,neutral
14452,sad
14509,angry
14529,sad
14551,angry
14605,happy
14620,neutral
14637,angry
1465,happy
14722,sad
1474,neutral
14744,fear
14747,fear
14786,neutral
14789,neutral
148,sad
1485,sad
14891,disgust
14987,happy
15001,angry
15012,fear
15040,surprise
1506,sad
15088,sad
15134,angry
15191,surprise
15198,angry
15260,sad
15268,sad
15279,neutral
15280,happy
1534,angry
15503,neutral
15539,angry
15544,neutral
15578,disgust
15615,neutral
15622,sad
15663,angry
15668,happy
15678,angry
1576,happy
15778,fear
15859,happy
15870,happy
15881,fear
15921,happy
15950,happy
15984,neutral
1599,surprise
15999,angry
16039,happy
1606,happy
16071,neutral
16113,sad
16134,neutral
16226,fear
16277,angry
16318,happy
16330,surprise
16346,fear
16374,happy
16395,disgust
16429,neutral
16440,surprise
16450,fear
16486,happy
16489,happy
16501,happy
16503,surprise
16523,surprise
16539,happy
1654,angry
16559,happy
1657,sad
1660,fear
16609,sad
16632,surprise
16674,angry
16775,surprise
16788,happy
16802,neutral
16811,fear
16830,happy
16915,surprise
16930,happy
16954,surprise
16977,happy
16990,angry
17105,sad
17107,happy
17114,fear
17180,neutral
17191,neutral
17213,surprise
17217,happy
1722,surprise
17236,neutral
1727,angry
17314,happy
17334,surprise
17369,happy
17449,angry
17479,angry
17503,angry
17550,neutral
17558,neutral
1756,surprise
17587,happy
17631,sad
17668,angry
17685,fear
17707,happy
17710,fear
17762,angry
17816,neutral
17831,happy
17834,neutral
17901,neutral
17930,fear
17932,fear
17934,neutral
1796,happy
1799,sad
18006,happy
18010,happy
18068,sad
18073,surprise
18104,fear
18106,neutral
18108,happy
18117,sad
18148,angry
18203,happy
18291,fear
18299,surprise
18309,surprise
18317,neutral
18325,happy
18336,neutral
18364,fear
1838,surprise
18404,sad
18513,sad
18517,surprise
18523,happy
18527,neutral
18542,sad
18569,fear
1857,neutral
18574,happy
18641,neutral
18713,angry
1873,surprise
18753,neutral
18757,neutral
18763,happy
18905,happy
18908,happy
18911,angry
18960,happy
18974,fear
18976,happy
18984,surprise
19000,angry
19020,happy
19064,angry
19089,angry
19119,surprise
19188,happy
19216,fear
19226,fear
19235,happy
19252,fear
1929,neutral
19349,surprise
1939,neutral
19454,neutral
19473,happy
19497,happy
19559,neutral
19599,happy
19612,sad
19644,sad
19682,happy
19740,sad
19754,neutral
19810,disgust
19841,angry
1986,surprise
19888,happy
19896,happy
19897,sad
19995,fear
200,angry
20037,surprise
20058,neutral
20062,surprise
20083,happy
20135,happy
20194,sad
20214,surprise
20265,angry
20337,sad
20411,neutral
20424,neutral
20450,surprise
20461,angry
2047,happy
20476,sad
20495,happy
20508,fear
20526,happy
20579,neutral
20598,neutral
20617,happy
20715,angry
20831,neutral
20843,happy
20851,sad
20897,surprise
20970,happy
2098,sad
21,neutral
21070,angry
21101,surprise
21102,happy
21227,fear
21230,angry
21250,fear
21269,happy
21280,sad
21352,surprise
21360,sad
21387,fear
21420,neutral
21464,surprise
21499,happy
21500,neutral
21556,surprise
21559,fear
21598,happy
21615,happy
21654,angry
21686,happy
21697,happy
2178,surprise
21833,sad
21858,neutral
21877,happy
21946,angry
21967,happy
22050,angry
22074,surprise
22102,angry
22130,happy
22166,fear
2226,neutral
22326,neutral
22349,fear
224,surprise
22458,neutral
22485,happy
22520,happy
22607,angry
22640,surprise
22662,neutral
22756,happy
22791,happy
22827,happy
22839,fear
22840,angry
22917,happy
22944,neutral
22988,happy
22997,surprise
23038,surprise
23083,neutral
23100,surprise
23126,sad
23142,happy
23184,fear
23192,happy
23209,sad
23260,happy
23305,angry
23332,surprise
23362,angry
23368,neutral
23389,happy
23403,neutral
23427,angry
23447,angry
23463,happy
23477,surprise
23517,happy
23540,angry
23561,happy
23566,fear
2357,happy
23718,angry
23731,surprise
23767,fear
23778,happy
2378,happy
23791,angry
2391,neutral
24016,fear
24035,angry
24088,fear
24089,angry
24131,happy
2416,happy
24165,neutral
24185,fear
24213,fear
24220,fear
2426,happy
24452,angry
24479,angry
24482,angry
24539,angry
24554,happy
24562,angry
24579,neutral
24621,angry
24625,neutral
24694,sad
24721,fear
24753,happy
24763,sad
24778,angry
24822,surprise
24880,angry
24948,angry
24963,neutral
24978,happy
24991,neutral
25045,neutral
25046,surprise
25061,angry
25074,neutral
25108,surprise
25109,fear
25133,happy
25162,angry
25191,neutral
25202,angry
25220,fear
25242,sad
25247,angry
25298,fear
25306,happy
25327,happy
25359,happy
25439,fear
25481,neutral
25496,fear
25555,neutral
25570,angry
25577,fear
25590,neutral
25605,neutral
25621,fear
25638,neutral
25647,happy
25710,angry
258,fear
25820,happy
25914,surprise
2592,angry
2593,happy
26082,fear
26091,happy
26097,happy
26131,surprise
26210,angry
26250,fear
26275,sad
26283,neutral
26363,surprise
26377,happy
26385,disgust
26394,sad
264,happy
26402,happy
26409,sad
2641,happy
26454,neutral
26469,sad
2651,angry
2657,neutral
26582,neutral
26726,angry
2681,neutral
26842,happy
26895,neutral
26916,surprise
26927,surprise
26973,happy
26980,surprise
270,happy
27006,sad
27077,angry
27094,surprise
27098,angry
27103,happy
27145,angry
27300,neutral
27308,fear
27359,sad
27363,happy
27369,happy
27488,happy
27503,surprise
27509,happy
27591,surprise
27635,happy
27709,neutral
27764,happy
27772,happy
27806,angry
27846,neutral
27868,angry
27889,sad
2789,angry
27899,angry
27910,happy
27937,fear
28050,neutral
28101,sad
28189,angry
28210,happy
28243,angry
28267,sad
28308,neutral
28331,sad
28417,neutral
28453,sad
28503,happy
28515,happy
28548,angry
2858,fear
2860,angry
28627,neutral
28701,angry
28704,happy
28724,sad
28729,neutral
28734,angry
28859,happy
29005,angry
29026,neutral
29027,neutral
29043,surprise
2906,fear
29068,fear
29126,neutral
29152,sad
29219,surprise
2927,happy
29284,neutral
29285,angry
29291,fear
29315,surprise
29327,happy
29349,surprise
29389,happy
29478,sad
29528,happy
29536,angry
29603,surprise
29629,sad
29674,neutral
297,neutral
29701,angry
29709,surprise
29713,neutral
29720,angry
29731,fear
29733,sad
29735,happy
29738,neutral
29795,surprise
29869,happy
2987,neutral
29871,happy
2988,surprise
29892,sad
29912,angry
29924,neutral
29990,neutral
3000,surprise
30062,neutral
30074,happy
30196,happy
30206,sad
30237,fear
30253,angry
30316,surprise
30333,angry
3036,fear
30482,neutral
30564,surprise
3057,neutral
30594,angry
30638,neutral
30735,happy
30774,fear
30798,happy
3087,surprise
30936,angry
31007,happy
31105,sad
31107,sad
31116,angry
3112,neutral
31130,sad
31157,surprise
31159,angry
31188,happy
3124,happy
31286,neutral
31330,angry
31341,happy
31357,happy
31375,happy
31395,disgust
31398,angry
314,neutral
31421,happy
31461,angry
31526,happy
31535,surprise
31569,sad
31625,disgust
31638,neutral
31655,angry
3170,surprise
31738,sad
31782,sad
31821,happy
31855,fear
31860,neutral
31866,neutral
31903,happy
31916,happy
31940,happy
31954,neutral
31973,surprise
31979,fear
32076,angry
32097,disgust
32103,angry
32180,neutral
32279,neutral
32323,happy
32349,happy
32351,neutral
32438,surprise
32461,sad
32463,angry
32485,fear
32507,sad
32551,angry
32569,happy
32619,neutral
32623,neutral
32642,surprise
32682,fear
32688,happy
3269,angry
32692,disgust
32696,sad
32758,happy
32766,angry
32799,neutral
32829,surprise
32876,happy
32879,sad
32889,angry
32931,happy
32940,neutral
32941,disgust
32946,angry
3296,sad
3297,happy
32996,angry
33007,happy
33051,happy
33097,happy
3314,angry
33215,neutral
33258,happy
33299,sad
33358,happy
33390,happy
33410,fear
33419,angry
33440,fear
33490,sad
33519,happy
33535,sad
33548,neutral
33559,angry
33587,neutral
33608,sad
33617,angry
33644,surprise
33673,happy
33674,angry
33701,neutral
33718,happy
33806,fear
33855,fear
3391,angry
33919,angry
33940,surprise
340,happy
3402,fear
34024,angry
34063,angry
3409,sad
34097,fear
341,neutral
34100,angry
34117,surprise
34120,surprise
34143,sad
34201,surprise
34277,angry
34325,happy
34356,neutral
34382,happy
34396,surprise
34415,angry
34462,happy
34465,angry
34522,happy
34545,neutral
34613,fear
34656,surprise
34659,neutral
34675,happy
3472,angry
34730,angry
34755,happy
34878,happy
34897,surprise
34968,sad
34972,sad
35022,happy
35120,surprise
35151,disgust
35202,angry
35207,fear
35230,neutral
35238,angry
35250,happy
35257,neutral
35279,neutral
35322,neutral
35334,fear
35362,happy
35363,neutral
35394,angry
35410,happy
35427,happy
35453,angry
35541,angry
35592,happy
35629,fear
3565,happy
35697,surprise
35709,surprise
3584,happy
35851,angry
3601,happy
3645,angry
365,happy
3709,sad
3714,fear
3719,happy
3722,neutral
3736,happy
3739,angry
3742,fear
3783,surprise
3785,neutral
3836,surprise
3837,neutral
3985,neutral
4033,fear
4040,sad
4064,happy
4098,happy
414,happy
418,neutral
4200,happy
4217,happy
4234,angry
4296,happy
4308,neutral
4316,happy
4340,angry
4411,happy
4453,angry
4516,angry
452,sad
4523,neutral
454,angry
4540,sad
4547,happy
460,happy
4650,happy
4821,happy
483,surprise
4858,happy
4901,sad
4917,happy
4975,surprise
4979,happy
4986,angry
500,happy
5023,happy
504,fear
507,neutral
5074,happy
5097,fear
5117,fear
5184,sad
5222,fear
5253,angry
5263,sad
5283,happy
5360,angry
538,neutral
546,surprise
5472,angry
5514,fear
5567,neutral
5622,happy
5638,neutral
5654,happy
5717,happy
5736,surprise
5809,angry
5858,fear
5957,neutral
5961,happy
5989,angry
5992,neutral
6035,happy
6037,happy
6054,fear
6059,fear
6062,happy
6064,surprise
6091,neutral
6106,happy
6152,fear
6153,happy
6176,neutral
6179,happy
6214,neutral
6311,happy
6345,fear
6346,fear
6366,surprise
6469,happy
6495,angry
6515,neutral
6608,disgust
6732,happy
6747,surprise
6808,fear
6814,surprise
6876,neutral
689,happy
6902,sad
6909,fear
6973,sad
6988,neutral
7027,happy
7038,sad
7102,disgust
712,surprise
7129,happy
7146,happy
7150,happy
7158,angry
7182,surprise
7270,happy
7271,sad
729,happy
73,happy
7302,neutral
7305,happy
7350,happy
7394,neutral
741,happy
7517,happy
7542,happy
7580,fear
7681,neutral
7684,angry
7748,angry
7749,neutral
7756,happy
7786,neutral
7819,neutral
7846,sad
7875,surprise
7894,neutral
794,happy
7980,angry
8035,angry
8040,neutral
8043,sad
8067,neutral
8119,angry
8163,disgust
8177,happy
8178,happy
8239,sad
8350,sad
8433,happy
8454,surprise
8474,surprise
8481,neutral
85,happy
8556,happy
859,fear
8611,happy
8637,sad
8645,neutral
8672,happy
872,happy
8754,happy
8795,happy
8797,fear
8818,happy
886,sad
9037,angry
9040,angry
9101,neutral
911,neutral
9179,neutral
9205,surprise
9232,happy
9251,angry
9261,happy
9281,happy
9302,surprise
9333,angry
9369,fear
9370,happy
9474,sad
949,fear
9602,happy
9606,angry
9842,angry
9898,surprise
10019,angry
10023,sad
10074,happy
10096,surprise
10106,happy
10126,neutral
10138,happy
10141,angry
1020,happy
10218,happy
10237,happy
10248,neutral
10257,neutral
1027,happy
10273,neutral
10276,neutral
10312,angry
10317,disgust
10344,happy
10362,angry
10367,happy
10370,happy
10432,happy
10456,sad
10467,surprise
10468,happy
10480,fear
10528,happy
10540,neutral
10552,surprise
1056,fear
10571,angry
1058,disgust
10622,angry
10638,angry
10640,angry
10644,sad
10647,angry
10683,disgust
10703,angry
1074,happy
10770,fear
10773,fear
10792,neutral
1081,happy
10811,neutral
10841,fear
10879,angry
10903,sad
10935,neutral
10956,happy
10992,fear
11019,happy
1111,sad
11150,neutral
11208,surprise
1121,happy
11236,happy
1130,surprise
11345,angry
11349,sad
11392,fear
1141,neutral
11500,sad
11508,surprise
11516,happy
1152,happy
11530,happy
11549,happy
11552,neutral
11558,surprise
11573,angry
11575,angry
11588,neutral
1159,neutral
11594,fear
11604,neutral
11614,angry
11637,happy
11646,happy
11658,neutral
11717,happy
11733,happy
11763,neutral
11766,angry
11772,neutral
11785,disgust
11793,angry
11808,surprise
11814,happy
11819,sad
11835,neutral
11842,angry
11850,sad
11885,angry
11927,fear
12011,happy
1202,neutral
12024,neutral
12098,happy
12120,happy
12129,happy
12141,neutral
12191,angry
12239,happy
12257,fear
12284,surprise
12321,neutral
12329,sad
12349,neutral
12359,surprise
12376,happy
12379,surprise
12381,sad
12410,happy
1246,happy
12487,fear
12492,neutral
12497,fear
12557,happy
12560,happy
12581,happy
12600,sad
12611,surprise
