id_img,label
11913,surprise
11927,surprise
11928,neutral
1193,surprise
11944,surprise
11949,happy
11964,surprise
11966,neutral
11968,surprise
11977,neutral
11978,surprise
1198,neutral
11986,sad
11999,surprise
12011,happy
1202,surprise
12024,neutral
12040,surprise
12042,neutral
1206,sad
12063,neutral
12074,surprise
12086,surprise
12090,neutral
12092,angry
12096,surprise
12098,angry
12100,surprise
12106,surprise
12107,surprise
12113,angry
12116,fear
12117,neutral
12119,surprise
12120,happy
12125,fear
12129,neutral
12131,surprise
12134,surprise
12136,neutral
12141,happy
12144,neutral
1215,neutral
12162,sad
12171,fear
12173,neutral
12183,surprise
12190,disgust
12191,happy
1220,neutral
12202,surprise
12215,fear
1222,surprise
12230,angry
12237,fear
12239,happy
12246,neutral
12255,surprise
12257,happy
12259,happy
12267,surprise
1227,neutral
12272,surprise
12284,angry
12289,surprise
12307,surprise
12312,surprise
12313,surprise
12318,surprise
12319,surprise
12320,surprise
12321,surprise
12329,happy
12334,fear
12338,surprise
12349,happy
1235,fear
12350,surprise
12352,surprise
12359,happy
12361,neutral
12363,fear
12364,neutral
12366,angry
12376,happy
12379,neutral
12381,surprise
12383,happy
1239,surprise
12407,surprise
12410,surprise
12417,angry
12423,neutral
12431,neutral
12440,neutral
1246,happy
12463,surprise
12470,surprise
12472,neutral
1248,surprise
12487,disgust
12489,fear
1249,surprise
12492,surprise
12496,fear
12497,surprise
12498,disgust
12500,surprise
12504,surprise
12508,surprise
12512,neutral
12519,fear
12524,happy
12527,surprise
12529,surprise
12547,neutral
12551,surprise
12557,happy
12560,happy
12567,happy
12569,sad
12578,surprise
12581,happy
12591,fear
12592,surprise
12594,surprise
12600,happy
12611,happy
12621,fear
12626,surprise
12634,angry
1264,surprise
12647,surprise
12648,fear
12659,neutral
12661,sad
12672,happy
12674,fear
12676,angry
12680,fear
12684,happy
12695,neutral
12698,surprise
12702,surprise
12705,surprise
12712,surprise
12723,surprise
12725,happy
12729,fear
12733,angry
12737,surprise
12748,surprise
12753,fear
12758,surprise
12768,surprise
12772,happy
12776,happy
12789,happy
12791,neutral
12801,neutral
12808,neutral
12809,fear
12810,angry
12818,surprise
12827,fear
12841,fear
12842,neutral
12851,angry
12852,neutral
12861,happy
12869,neutral
12879,surprise
12885,neutral
12891,surprise
12899,surprise
12903,surprise
12904,surprise
12924,surprise
12928,surprise
12933,fear
12936,neutral
12945,fear
12948,surprise
12951,happy
12956,happy
12957,happy
12958,neutral
12960,surprise
12973,surprise
12976,neutral
1298,neutral
12986,fear
12988,surprise
1300,sad
13000,surprise
13009,surprise
13027,sad
13029,surprise
13037,surprise
13041,surprise
13047,fear
13051,fear
13057,surprise
13059,angry
13067,neutral
13071,surprise
13073,happy
13080,surprise
1309,happy
13091,fear
13092,neutral
131,surprise
13101,surprise
13105,happy
13108,fear
13114,sad
13118,angry
13121,surprise
13127,neutral
1313,surprise
13139,happy
13145,surprise
13150,surprise
13151,surprise
13152,surprise
1316,happy
13161,fear
13162,fear
13164,neutral
13167,neutral
13169,sad
13179,sad
13180,surprise
13187,fear
13188,surprise
13203,disgust
13204,happy
13205,surprise
13212,fear
13220,surprise
13228,happy
13230,surprise
13233,surprise
13237,surprise
13242,neutral
1325,neutral
13250,angry
13252,surprise
13267,surprise
13279,neutral
1328,fear
13283,happy
13288,surprise
13293,surprise
13296,fear
13301,neutral
13306,fear
13308,surprise
13310,angry
13317,surprise
13322,happy
13334,surprise
13337,neutral
13339,sad
1334,neutral
13348,surprise
13351,fear
13353,happy
1336,neutral
13362,disgust
13363,happy
13366,surprise
13372,fear
13376,neutral
13380,disgust
13385,happy
1339,neutral
13394,fear
13395,sad
1340,angry
13405,surprise
13409,surprise
1341,happy
13411,neutral
13421,neutral
13424,neutral
13427,happy
13428,happy
1343,happy
13430,neutral
13431,surprise
13433,surprise
13441,neutral
13449,happy
13456,happy
13460,surprise
13467,neutral
13476,happy
13482,surprise
13483,sad
13486,surprise
13488,neutral
13498,neutral
135,surprise
1350,fear
13502,happy
13505,happy
13510,neutral
13514,fear
13518,surprise
13521,surprise
13526,surprise
13528,happy
1353,fear
13531,surprise
13533,surprise
13535,angry
13549,surprise
13561,surprise
13562,sad
13570,happy
13575,surprise
1358,sad
13582,angry
13584,happy
13585,fear
13586,angry
13587,neutral
13590,happy
13593,surprise
13596,fear
13597,surprise
13598,surprise
13599,neutral
13603,surprise
13607,sad
13615,fear
13618,happy
13619,neutral
13622,surprise
13631,neutral
13633,surprise
13638,sad
1364,happy
13644,neutral
13652,disgust
13653,angry
13655,happy
13664,surprise
13666,neutral
1367,surprise
13670,neutral
13671,surprise
13672,surprise
13683,surprise
13684,surprise
13692,neutral
13694,surprise
13695,neutral
13703,happy
13706,neutral
13714,angry
13715,happy
13726,surprise
13738,fear
13740,surprise
13757,happy
13758,fear
1376,surprise
13761,surprise
13792,fear
13793,sad
13798,surprise
13800,neutral
13801,fear
13802,happy
13808,surprise
1381,happy
13812,fear
13825,surprise
13833,fear
13834,happy
13837,surprise
13843,neutral
13847,surprise
13848,happy
13852,surprise
13855,surprise
1386,surprise
13870,surprise
13874,happy
13876,surprise
13877,happy
13888,sad
1389,surprise
13890,fear
13897,neutral
13899,neutral
139,surprise
13907,happy
13909,neutral
13911,disgust
13912,surprise
13913,angry
13921,disgust
13925,happy
13928,surprise
13933,surprise
13939,surprise
13940,surprise
1395,surprise
13955,neutral
13965,angry
13968,surprise
13969,happy
13971,surprise
13978,surprise
13979,happy
13983,neutral
13991,surprise
1401,neutral
14011,surprise
14022,surprise
14030,surprise
14033,sad
14037,neutral
14041,surprise
14044,happy
14047,surprise
14048,fear
14057,happy
14058,fear
14063,happy
1407,neutral
14070,neutral
14080,surprise
14082,surprise
14091,surprise
14092,happy
141,neutral
1410,surprise
14106,neutral
14108,surprise
1411,surprise
14113,neutral
14114,fear
14115,surprise
14117,angry
14118,happy
14120,surprise
14122,surprise
14127,surprise
14135,surprise
14136,fear
14139,happy
14148,neutral
14152,surprise
14154,neutral
14155,sad
14169,happy
14170,happy
14174,neutral
14175,surprise
14185,sad
14187,fear
14190,sad
1420,sad
14206,angry
14208,neutral
1422,surprise
14224,fear
14226,surprise
14236,happy
14243,neutral
14250,neutral
14268,surprise
14278,happy
14282,happy
1429,surprise
14292,happy
14305,surprise
14306,neutral
14310,happy
14314,happy
14315,fear
14327,happy
14329,angry
14331,surprise
14342,neutral
14346,neutral
14348,neutral
14352,neutral
14357,fear
14360,happy
14362,sad
14371,happy
14375,surprise
14376,neutral
14378,happy
1438,neutral
14381,sad
14384,neutral
14388,neutral
14406,neutral
1441,surprise
14419,surprise
14421,surprise
14427,disgust
14436,neutral
14438,surprise
14444,neutral
14448,surprise
14452,surprise
14459,surprise
14464,surprise
14472,disgust
14473,happy
14474,fear
14475,happy
14481,surprise
14484,surprise
14487,neutral
1449,surprise
14494,surprise
14495,surprise
14496,neutral
14498,sad
14505,fear
14509,fear
14513,neutral
14516,happy
14517,angry
14518,neutral
14522,surprise
14524,fear
14529,surprise
14542,neutral
14546,happy
14550,fear
14551,surprise
14557,surprise
14561,angry
14564,sad
1457,surprise
14572,angry
14574,fear
14578,angry
14586,fear
14593,happy
1460,fear
14605,fear
14611,happy
14620,surprise
14637,surprise
14641,surprise
14645,happy
14647,surprise
1465,surprise
14671,fear
14682,fear
14691,surprise
14696,surprise
14697,surprise
14700,happy
14703,surprise
14706,fear
14717,neutral
14722,surprise
14729,sad
14730,happy
1474,neutral
14741,neutral
14744,sad
14747,neutral
14757,happy
14759,neutral
1477,surprise
14775,neutral
14786,angry
14789,surprise
14792,neutral
14798,surprise
148,surprise
1482,neutral
14821,angry
14831,sad
14835,sad
14836,disgust
1485,surprise
14859,surprise
14867,surprise
14869,fear
14870,angry
14877,happy
14891,surprise
1491,happy
14914,surprise
14927,surprise
14929,neutral
1493,neutral
14945,surprise
14954,surprise
14957,surprise
14958,surprise
14965,sad
14968,surprise
14973,fear
14980,neutral
14987,sad
15001,surprise
15007,surprise
15008,surprise
15012,angry
15013,surprise
15034,surprise
15037,surprise
15039,happy
15040,fear
15044,surprise
15047,surprise
15052,surprise
1506,fear
15060,happy
15070,neutral
15074,surprise
15077,happy
15078,surprise
1508,neutral
15088,sad
15090,surprise
15099,happy
15101,surprise
15102,neutral
15106,surprise
15110,fear
1512,happy
15120,neutral
15121,surprise
15129,neutral
15132,surprise
15134,surprise
15138,surprise
15145,neutral
15147,surprise
1515,surprise
15167,surprise
15168,neutral
15169,surprise
15172,disgust
15179,surprise
15181,happy
15190,neutral
15191,surprise
15192,sad
15193,neutral
15194,angry
15198,surprise
15207,happy
15208,fear
15210,surprise
15212,happy
15216,sad
15217,surprise
15220,sad
15221,surprise
15222,neutral
15229,happy
15238,surprise
15244,surprise
15248,neutral
15257,fear
15260,surprise
15263,surprise
15268,fear
15269,surprise
15271,happy
15279,sad
15280,fear
15289,surprise
15292,happy
15293,neutral
15294,disgust
15295,neutral
15310,surprise
15323,happy
15331,neutral
15333,sad
15334,neutral
15335,happy
1534,angry
15350,surprise
15354,surprise
1536,happy
15365,fear
15366,neutral
15373,surprise
15378,surprise
1538,happy
15383,surprise
15387,neutral
15397,happy
15400,angry
15405,fear
15409,happy
15416,surprise
15426,fear
15432,sad
15436,surprise
15438,happy
15441,neutral
15443,happy
15445,neutral
15447,surprise
15454,surprise
15455,sad
15459,sad
15462,surprise
15467,surprise
15468,neutral
15474,fear
15484,fear
15486,surprise
15487,surprise
1549,surprise
15494,surprise
15500,sad
15502,neutral
15503,angry
15518,fear
15520,neutral
15523,surprise
15524,surprise
15527,surprise
15529,neutral
15533,surprise
15534,disgust
15535,neutral
15536,surprise
15539,neutral
15544,surprise
1555,neutral
15562,surprise
15565,neutral
15568,sad
15570,surprise
15578,surprise
15580,surprise
15589,happy
15592,happy
1560,neutral
15611,surprise
15613,fear
15615,surprise
15616,happy
15621,happy
15622,disgust
15628,surprise
15634,surprise
15635,surprise
15637,angry
15638,surprise
15642,fear
15644,surprise
15651,fear
15654,surprise
15657,angry
15663,neutral
15668,disgust
15677,happy
15678,angry
15686,neutral
15696,happy
15697,fear
15699,surprise
157,fear
15708,happy
15709,surprise
15712,sad
15713,neutral
15715,surprise
15716,sad
15717,fear
1572,fear
15721,fear
15725,surprise
1575,disgust
15758,happy
1576,surprise
15767,happy
15771,happy
15778,surprise
15788,surprise
15791,surprise
15795,neutral
15802,surprise
1582,surprise
15820,surprise
15821,fear
15824,neutral
1583,surprise
15835,fear
1584,angry
15843,happy
15847,neutral
15848,sad
15854,happy
15859,fear
15867,neutral
15870,fear
15881,surprise
15885,surprise
15890,neutral
15897,fear
15904,sad
15909,angry
15910,surprise
15919,fear
15921,surprise
15922,surprise
15929,sad
15932,disgust
15941,fear
15944,surprise
15950,fear
15954,fear
15963,surprise
15966,fear
15976,happy
15979,angry
15983,neutral
15984,fear
1599,fear
15999,fear
16003,surprise
16010,sad
16019,surprise
16021,disgust
16033,sad
16037,fear
16039,surprise
16042,surprise
16053,surprise
16054,surprise
16056,surprise
1606,surprise
16064,happy
16071,surprise
16075,fear
16076,happy
16081,happy
16087,neutral
16094,surprise
16101,neutral
16102,surprise
16106,surprise
16108,happy
16110,surprise
16113,neutral
16120,happy
16121,fear
16125,neutral
16133,surprise
16134,surprise
16141,happy
16143,surprise
16151,neutral
16169,surprise
16172,surprise
16192,surprise
16196,surprise
16198,happy
16208,surprise
16222,surprise
16226,fear
16229,surprise
16233,fear
16237,surprise
16238,happy
16257,neutral
16264,angry
16275,happy
16277,surprise
1628,happy
16280,surprise
16287,surprise
16292,angry
16304,neutral
16308,happy
16318,surprise
16324,neutral
16329,neutral
16330,surprise
16338,fear
16346,surprise
16350,neutral
16363,surprise
16370,happy
16374,surprise
16375,happy
16380,surprise
16387,angry
16388,angry
16389,surprise
16395,fear
16396,surprise
1640,happy
16405,angry
16406,fear
16407,surprise
16410,happy
16413,fear
16415,surprise
16419,surprise
16423,surprise
16428,surprise
16429,fear
16440,surprise
16441,surprise
16443,happy
16444,happy
1645,sad
16450,surprise
16460,disgust
16463,sad
16464,sad
16475,surprise
16476,surprise
16478,surprise
16486,surprise
16489,angry
16501,surprise
16503,sad
16506,disgust
16507,surprise
16508,surprise
16510,surprise
16511,neutral
16523,surprise
16530,surprise
16535,sad
16539,surprise
1654,surprise
16550,happy
16557,sad
16558,sad
16559,surprise
1656,neutral
16562,surprise
16565,surprise
16569,sad
1657,surprise
16570,neutral
16575,neutral
16583,happy
16588,fear
16596,fear
1660,surprise
16604,happy
16609,fear
16611,happy
16619,fear
16632,fear
16633,happy
16643,sad
16645,surprise
16646,disgust
16649,happy
16659,fear
16666,surprise
16667,happy
16674,surprise
16681,neutral
16685,surprise
1669,surprise
16696,surprise
16699,happy
167,happy
1670,neutral
16700,happy
16706,fear
16710,surprise
16711,happy
16712,fear
16714,neutral
16718,angry
1672,angry
16721,surprise
16734,angry
16738,happy
1675,neutral
16751,surprise
16752,fear
16756,surprise
16759,neutral
16764,surprise
16768,surprise
16770,sad
16774,surprise
16775,surprise
16776,fear
1678,fear
16783,neutral
16787,neutral
16788,surprise
16792,angry
16795,happy
16798,fear
16799,happy
16802,fear
16809,happy
16811,neutral
16817,neutral
16818,happy
16821,sad
16823,neutral
16829,happy
1683,disgust
16830,angry
16837,surprise
16839,angry
16845,neutral
1685,fear
16860,surprise
16863,neutral
16875,surprise
1688,fear
16886,surprise
16890,neutral
16895,surprise
16901,surprise
16915,surprise
16930,fear
16938,neutral
16947,surprise
16952,happy
16954,neutral
16959,surprise
16962,surprise
16964,happy
16967,angry
16969,surprise
16971,surprise
16977,surprise
16980,surprise
16985,surprise
16989,fear
1699,happy
16990,angry
16995,surprise
16999,angry
17002,surprise
17003,neutral
17007,neutral
17010,surprise
17011,sad
17015,neutral
17016,surprise
17018,fear
17019,surprise
17021,surprise
17022,happy
17024,angry
17027,surprise
17028,neutral
17032,happy
1704,sad
17041,happy
17044,surprise
17053,surprise
1707,neutral
17085,neutral
17098,happy
17099,surprise
1710,surprise
17100,neutral
17104,surprise
17105,fear
17107,happy
17114,fear
17117,happy
17128,neutral
17131,neutral
17137,surprise
17148,surprise
17157,surprise
1716,neutral
17161,surprise
17163,neutral
17167,angry
1717,angry
17170,neutral
17177,surprise
17180,surprise
17186,angry
17188,happy
17191,fear
17194,happy
172,neutral
17205,surprise
17206,fear
17207,happy
17209,surprise
17211,surprise
17212,neutral
17213,surprise
17215,angry
17217,surprise
1722,surprise
17220,happy
17228,neutral
17231,fear
17236,surprise
17237,surprise
17245,surprise
17248,happy
17251,angry
17257,angry
17259,neutral
17260,disgust
17267,surprise
1727,angry
17273,neutral
17275,fear
17276,neutral
17279,fear
17290,surprise
17293,sad
17295,fear
17297,angry
17309,surprise
17314,surprise
17316,sad
17318,fear
17319,happy
17331,surprise
17334,surprise
17341,neutral
17344,fear
17345,fear
1735,surprise
17350,surprise
17359,neutral
1736,surprise
17363,surprise
17367,neutral
17369,surprise
1737,surprise
17371,sad
1738,surprise
17381,happy
17397,happy
17402,happy
17413,angry
17417,neutral
17422,surprise
17424,neutral
17426,surprise
17428,surprise
17429,neutral
17432,sad
17433,surprise
17445,neutral
17447,happy
17449,fear
17452,angry
17462,fear
17470,surprise
17479,fear
17484,surprise
17485,fear
17494,happy
17498,happy
1750,surprise
17502,fear
17503,surprise
17506,happy
1751,neutral
17518,surprise
17524,happy
17536,surprise
17538,sad
17541,happy
17543,happy
17550,fear
17552,happy
17555,neutral
17558,fear
1756,surprise
17563,neutral
17582,neutral
17587,angry
1759,surprise
17597,surprise
17598,neutral
176,surprise
17607,surprise
17609,happy
17610,surprise
17624,surprise
17625,surprise
17631,surprise
1764,surprise
17647,fear
17654,happy
17662,neutral
17666,neutral
17668,surprise
17678,neutral
1768,sad
17682,happy
17684,happy
17685,surprise
17692,happy
17693,surprise
17694,happy
17695,fear
17698,happy
1770,happy
17700,neutral
17702,neutral
17705,surprise
17707,fear
17710,fear
17713,fear
17715,happy
17717,surprise
1772,neutral
17730,neutral
17731,angry
17735,happy
17736,fear
17746,happy
17752,sad
17762,sad
17763,neutral
17767,surprise
17772,happy
17775,disgust
1778,angry
17784,surprise
17787,surprise
17790,neutral
17794,fear
17799,happy
17802,surprise
17815,neutral
17816,surprise
17821,happy
17831,surprise
17834,surprise
17837,neutral
17845,surprise
1785,surprise
1787,surprise
17886,neutral
17887,sad
17901,surprise
17904,surprise
17906,disgust
17910,angry
17912,surprise
17919,surprise
1793,happy
17930,surprise
17932,fear
17934,happy
17936,happy
17939,fear
17952,surprise
1796,sad
17973,neutral
17980,surprise
1799,neutral
1800,surprise
18001,neutral
18006,angry
18010,fear
18016,happy
18018,happy
18025,surprise
18026,surprise
18033,happy
18035,neutral
18037,happy
18038,surprise
18047,sad
18050,surprise
18067,surprise
18068,neutral
18073,surprise
18077,neutral
18080,happy
18082,fear
18101,surprise
18104,surprise
18106,happy
18108,surprise
18117,angry
18120,fear
18130,happy
18132,surprise
18140,neutral
18142,surprise
18148,surprise
1815,fear
18161,surprise
18165,happy
18166,surprise
18168,angry
18173,happy
18180,surprise
18181,sad
18183,angry
1819,neutral
18193,fear
18198,surprise
18200,sad
18203,fear
18205,happy
18208,neutral
18223,neutral
18226,happy
18237,happy
18245,happy
18247,sad
18249,fear
1825,neutral
18250,happy
18254,neutral
18256,happy
18259,surprise
18260,surprise
18270,sad
18281,sad
18284,fear
18285,surprise
18288,surprise
18291,disgust
18297,happy
18299,surprise
1830,neutral
18300,neutral
18301,sad
18308,happy
18309,surprise
18312,neutral
18313,surprise
18317,surprise
18321,neutral
18325,fear
18336,surprise
18339,neutral
18345,surprise
18349,surprise
1835,happy
18361,neutral
18364,surprise
18367,fear
18376,fear
1838,surprise
18380,surprise
18381,sad
18383,happy
18388,neutral
18389,neutral
18393,surprise
18404,surprise
18405,happy
1841,surprise
18415,disgust
18424,neutral
18425,happy
1843,sad
18431,neutral
18436,surprise
18442,happy
18443,happy
18445,angry
18457,surprise
18459,surprise
18464,disgust
18466,angry
18469,surprise
18471,happy
18475,fear
18476,happy
18483,happy
18487,happy
18492,angry
18497,surprise
18503,happy
18505,happy
18513,sad
18517,happy
18521,surprise
18523,surprise
18527,surprise
18531,angry
18534,neutral
1854,surprise
18541,surprise
18542,angry
18545,fear
18550,sad
18554,sad
18555,surprise
18556,happy
18565,neutral
18566,happy
18568,happy
18569,surprise
1857,neutral
18573,neutral
18574,angry
18577,surprise
18578,happy
18588,surprise
18593,surprise
18602,happy
18610,surprise
18613,surprise
18615,neutral
18617,neutral
18619,surprise
18631,surprise
18633,fear
1864,surprise
18641,surprise
18655,happy
18658,neutral
18662,happy
18678,surprise
18687,surprise
1869,happy
18695,surprise
187,happy
18700,surprise
18703,neutral
18706,surprise
18708,neutral
18713,fear
18715,angry
18716,sad
18725,sad
18729,happy
1873,surprise
18732,fear
18734,neutral
1874,surprise
18742,surprise
18753,fear
18757,sad
18763,neutral
18778,neutral
18779,surprise
18783,happy
18791,neutral
1880,surprise
18803,neutral
18810,surprise
18822,happy
18825,neutral
18827,sad
18834,happy
18835,happy
18837,fear
18842,neutral
18849,happy
18855,surprise
18861,happy
18862,surprise
18864,surprise
1887,happy
18872,surprise
18873,happy
18882,surprise
18885,happy
18888,sad
18897,fear
18898,happy
18903,neutral
18904,surprise
18905,surprise
18908,surprise
18909,surprise
1891,neutral
18911,surprise
18914,fear
1892,neutral
18926,neutral
18927,sad
18930,happy
18944,happy
18948,happy
18949,neutral
18952,happy
1896,fear
18960,surprise
18962,surprise
1897,neutral
18973,happy
18974,angry
18976,surprise
18983,disgust
18984,surprise
18986,neutral
1899,surprise
18994,angry
19000,surprise
19008,happy
19009,neutral
19012,happy
19014,angry
19020,surprise
19025,angry
19029,sad
19049,neutral
19051,surprise
19056,surprise
19060,sad
19062,happy
19063,sad
19064,surprise
19067,neutral
19074,fear
1908,surprise
19082,surprise
19084,neutral
19089,surprise
19093,sad
19095,fear
19105,happy
19108,fear
1911,surprise
19114,surprise
19115,fear
19119,surprise
19127,surprise
19130,surprise
19131,fear
19132,happy
19137,neutral
1914,surprise
19140,surprise
19142,surprise
19145,neutral
19148,happy
19152,angry
19160,neutral
19162,happy
19165,surprise
19177,surprise
19179,surprise
19181,happy
19187,surprise
19188,fear
1919,angry
192,surprise
1920,happy
19204,neutral
19210,happy
19214,neutral
19216,surprise
19226,surprise
19234,surprise
19235,surprise
19245,neutral
19252,sad
19259,angry
1926,fear
19263,happy
19267,surprise
19268,neutral
19269,happy
19274,neutral
19284,fear
19285,neutral
1929,fear
19291,sad
19292,neutral
19303,fear
19309,neutral
1931,fear
19314,surprise
19317,happy
19318,happy
19323,happy
19329,fear
19340,surprise
19346,happy
19349,sad
19357,neutral
19362,happy
19364,neutral
1937,surprise
19370,happy
19373,neutral
19377,happy
19378,surprise
1938,happy
19384,surprise
19389,fear
1939,fear
19390,sad
19392,neutral
19398,happy
19402,sad
19411,neutral
19422,neutral
19431,surprise
19435,surprise
19438,happy
19449,surprise
1945,surprise
19454,surprise
19461,neutral
19470,surprise
19473,fear
19476,angry
19477,surprise
19478,surprise
19485,surprise
19486,fear
19492,surprise
19495,surprise
19496,surprise
19497,surprise
19499,disgust
19514,happy
1952,surprise
1953,happy
19531,angry
19533,neutral
19535,fear
19536,happy
19548,angry
19549,surprise
19559,angry
19568,sad
19571,neutral
19578,surprise
19581,surprise
19589,happy
19590,neutral
19591,neutral
19594,surprise
19597,surprise
19599,angry
196,happy
19600,happy
19601,surprise
19605,surprise
19607,surprise
19609,neutral
19612,disgust
19615,surprise
19643,neutral
19644,surprise
19649,disgust
19650,surprise
1966,angry
19663,neutral
19664,surprise
19665,surprise
19668,happy
19674,neutral
19680,happy
19682,fear
19696,happy
19700,fear
19709,surprise
19711,surprise
1972,fear
19720,neutral
1973,surprise
19731,surprise
19732,fear
19734,neutral
1974,happy
19740,surprise
19744,neutral
19747,fear
19748,happy
19754,neutral
19755,surprise
19768,happy
19770,surprise
19785,fear
19793,surprise
19795,surprise
19797,surprise
19799,neutral
19801,neutral
19803,surprise
19810,surprise
19811,neutral
