id_img,label
6232,happy
624,neutral
6274,surprise
6278,sad
6283,fear
6321,sad
633,neutral
6347,fear
6364,happy
6365,fear
6375,neutral
6390,happy
6420,happy
6426,happy
6471,neutral
6484,neutral
65,surprise
654,fear
6547,fear
6555,happy
6561,happy
6566,sad
6580,happy
6581,happy
6584,happy
6618,happy
6621,neutral
665,fear
6652,neutral
6726,happy
6739,sad
6745,fear
676,fear
6766,neutral
6809,happy
6890,happy
6923,happy
6955,happy
6965,happy
7015,neutral
7056,happy
7103,happy
7136,happy
7174,neutral
7219,sad
7257,sad
7261,neutral
727,sad
7284,happy
7291,sad
7409,neutral
7492,happy
7550,happy
7559,happy
7589,happy
764,neutral
7655,fear
7668,happy
7729,happy
7777,sad
7793,happy
7811,surprise
7886,neutral
7919,happy
7937,happy
7979,sad
8000,happy
8001,happy
8052,fear
8096,sad
8103,sad
8130,neutral
8151,sad
816,happy
8267,happy
8275,happy
8299,happy
8402,fear
842,sad
854,happy
8555,happy
8581,happy
8593,happy
861,sad
8661,sad
8685,happy
8719,happy
8734,happy
8902,happy
8916,neutral
8969,neutral
9012,sad
9059,happy
9100,sad
9156,sad
9266,neutral
9293,happy
9331,happy
9400,neutral
9567,happy
9615,neutral
966,sad
9691,fear
9698,surprise
9715,happy
9748,fear
9785,neutral
9802,happy
9811,sad
9862,neutral
9884,neutral
9931,happy
10053,happy
10435,neutral
10532,neutral
1115,sad
11222,sad
11529,neutral
11639,happy
12417,happy
12753,happy
13372,neutral
13597,happy
13652,happy
13847,surprise
14041,happy
14869,happy
14954,neutral
14958,neutral
15110,happy
16021,sad
16054,neutral
16121,happy
16264,fear
16718,happy
17260,sad
18077,happy
1843,surprise
18464,happy
18716,happy
19649,neutral
19734,surprise
19770,sad
19801,surprise
19831,happy
20761,neutral
21744,sad
21765,neutral
21851,sad
22320,happy
2275,happy
23141,neutral
23153,neutral
23665,happy
23876,happy
24578,happy
25267,happy
25538,fear
25541,neutral
26859,happy
2732,fear
2742,happy
28332,surprise
28390,neutral
28710,neutral
28987,sad
29158,sad
29269,neutral
30347,happy
30428,surprise
30499,fear
30601,sad
30719,happy
30761,happy
30907,happy
3101,fear
31232,happy
31323,fear
31796,fear
31828,neutral
32487,sad
32681,happy
33209,neutral
33284,neutral
33561,happy
33670,happy
33995,surprise
34022,happy
34432,sad
34505,sad
34519,happy
3521,happy
35376,fear
35580,happy
3690,fear
3778,surprise
4002,sad
4004,happy
4265,fear
4312,sad
4481,surprise
4737,happy
5085,happy
533,happy
573,neutral
6231,fear
6926,happy
7068,neutral
7192,neutral
7405,neutral
7455,sad
7592,happy
7835,surprise
807,neutral
8415,sad
8585,neutral
8726,happy
8893,happy
8948,neutral
9043,sad
9297,sad
9460,fear
9504,happy
10029,neutral
10043,sad
10044,fear
1008,happy
10099,happy
101,neutral
10189,sad
10263,surprise
10267,happy
10278,happy
10292,neutral
10355,neutral
10409,happy
10437,happy
10443,surprise
10445,happy
10458,neutral
10489,sad
10493,happy
10534,neutral
1075,sad
10758,neutral
1079,neutral
10797,sad
10832,happy
10933,surprise
10944,fear
10968,neutral
10979,happy
11030,fear
11036,surprise
11039,sad
11054,happy
11057,happy
11104,neutral
11112,sad
11137,fear
11143,happy
11146,neutral
1116,happy
1128,sad
1133,happy
11353,happy
11360,happy
1137,happy
11381,neutral
11412,happy
11416,happy
11471,neutral
11536,surprise
1154,happy
11559,happy
11587,sad
11653,sad
11682,fear
11687,happy
1169,fear
11704,sad
11706,happy
11727,happy
11729,neutral
11747,happy
11754,fear
11774,neutral
11816,happy
11855,sad
11904,happy
1193,sad
11944,happy
11968,happy
11999,sad
12063,surprise
12125,sad
12255,neutral
12259,neutral
12313,fear
12334,neutral
12350,neutral
12383,fear
12431,fear
12440,fear
12472,happy
12496,sad
12527,happy
12578,happy
12592,happy
12634,fear
12674,happy
12676,happy
12698,surprise
12712,surprise
12737,neutral
12809,surprise
12891,sad
12948,happy
12986,happy
12988,neutral
13067,fear
13071,neutral
131,happy
13114,happy
13121,neutral
13152,happy
13179,fear
13233,happy
1325,happy
13250,happy
13252,neutral
13301,neutral
13306,happy
13308,fear
13310,happy
13362,happy
13394,happy
13405,surprise
1343,fear
13482,sad
13486,neutral
13518,happy
13549,neutral
13561,fear
13585,sad
13587,sad
13593,happy
13596,neutral
13638,neutral
13664,happy
1367,happy
13683,happy
13694,happy
13798,neutral
13855,sad
1389,neutral
13899,happy
13913,happy
13921,happy
13928,sad
13933,fear
13939,happy
13965,neutral
13971,neutral
1401,happy
14011,sad
14033,happy
14037,happy
14044,neutral
14057,happy
14082,happy
1410,neutral
14114,happy
14117,fear
14268,happy
1429,happy
14306,sad
1441,neutral
14444,neutral
14452,happy
14509,neutral
14529,happy
14551,happy
14605,happy
14620,happy
14637,sad
1465,happy
14722,happy
1474,neutral
14744,neutral
14747,fear
14786,happy
14789,happy
148,sad
1485,sad
14891,happy
14987,happy
15001,happy
15012,fear
15040,fear
1506,happy
15088,happy
15134,happy
15191,sad
15198,happy
15260,happy
15268,neutral
15279,fear
15280,happy
1534,happy
15503,happy
15539,happy
15544,sad
15578,happy
15615,happy
15622,happy
15663,fear
15668,happy
15678,happy
1576,happy
15778,sad
15859,happy
15870,fear
15881,happy
15921,happy
15950,sad
15984,happy
1599,fear
15999,sad
16039,happy
1606,happy
16071,happy
16113,happy
16134,sad
16226,sad
16277,sad
16318,happy
16330,happy
16346,happy
16374,happy
16395,happy
16429,happy
16440,surprise
16450,fear
16486,happy
16489,happy
16501,happy
16503,happy
16523,surprise
16539,happy
1654,happy
16559,happy
1657,sad
1660,neutral
16609,sad
16632,surprise
16674,neutral
16775,fear
16788,happy
16802,happy
16811,happy
16830,happy
16915,fear
16930,happy
16954,fear
16977,fear
16990,angry
17105,neutral
17107,happy
17114,surprise
17180,neutral
17191,sad
17213,fear
17217,happy
1722,fear
17236,happy
1727,sad
17314,happy
17334,surprise
17369,happy
17449,sad
17479,happy
17503,happy
17550,fear
17558,neutral
1756,fear
17587,happy
17631,happy
17668,sad
17685,neutral
17707,happy
17710,neutral
17762,neutral
17816,neutral
17831,sad
17834,happy
17901,neutral
17930,sad
17932,sad
17934,happy
1796,happy
1799,neutral
18006,fear
18010,neutral
18068,neutral
18073,happy
18104,neutral
18106,sad
18108,happy
18117,happy
18148,happy
18203,happy
18291,neutral
18299,fear
18309,sad
18317,neutral
18325,fear
18336,happy
18364,sad
1838,surprise
18404,neutral
18513,happy
18517,sad
18523,happy
18527,neutral
18542,sad
18569,happy
1857,happy
18574,fear
18641,sad
18713,neutral
1873,fear
18753,happy
18757,neutral
18763,happy
18905,neutral
18908,happy
18911,happy
18960,happy
18974,sad
18976,happy
18984,fear
19000,sad
19020,happy
19064,happy
19089,neutral
19119,happy
19188,happy
19216,neutral
19226,fear
19235,happy
19252,fear
1929,sad
19349,fear
1939,happy
19454,happy
19473,happy
19497,happy
19559,happy
19599,happy
19612,happy
19644,neutral
19682,happy
19740,happy
19754,neutral
19810,happy
19841,sad
1986,fear
19888,happy
19896,happy
19897,neutral
19995,happy
200,neutral
20037,happy
20058,happy
20062,sad
20083,neutral
20135,happy
20194,neutral
20214,fear
20265,happy
20337,neutral
20411,happy
20424,neutral
20450,fear
20461,happy
2047,happy
20476,neutral
20495,happy
20508,sad
20526,happy
20579,neutral
20598,happy
20617,happy
20715,neutral
20831,neutral
20843,happy
20851,happy
20897,fear
20970,fear
2098,happy
21,neutral
21070,happy
21101,happy
21102,happy
21227,happy
21230,happy
21250,surprise
21269,happy
21280,neutral
21352,happy
21360,happy
21387,happy
21420,sad
21464,surprise
21499,happy
21500,happy
21556,fear
21559,sad
21598,happy
21615,happy
21654,sad
21686,neutral
21697,neutral
2178,surprise
21833,neutral
21858,happy
21877,happy
21946,happy
21967,happy
22050,happy
22074,fear
22102,sad
22130,neutral
22166,fear
2226,neutral
22326,happy
22349,neutral
224,happy
22458,neutral
22485,happy
22520,happy
22607,happy
22640,surprise
22662,happy
22756,happy
22791,neutral
22827,happy
22839,fear
22840,happy
22917,neutral
22944,neutral
22988,happy
22997,neutral
23038,happy
23083,happy
23100,happy
23126,neutral
23142,happy
23184,fear
23192,happy
23209,sad
23260,happy
23305,neutral
23332,surprise
23362,sad
23368,happy
23389,happy
23403,neutral
23427,happy
23447,happy
23463,happy
23477,surprise
23517,fear
23540,happy
23561,happy
23566,neutral
2357,happy
23718,neutral
23731,fear
23767,happy
23778,happy
2378,happy
23791,sad
2391,sad
24016,happy
24035,happy
24088,neutral
24089,fear
24131,happy
2416,neutral
24165,neutral
24185,happy
24213,neutral
24220,neutral
2426,happy
24452,happy
24479,neutral
24482,happy
24539,happy
24554,sad
24562,happy
24579,sad
24621,neutral
24625,neutral
24694,neutral
24721,surprise
24753,happy
24763,neutral
24778,happy
24822,surprise
24880,neutral
24948,happy
24963,sad
24978,happy
24991,happy
25045,neutral
25046,happy
25061,sad
25074,happy
25108,fear
25109,happy
25133,happy
25162,sad
25191,fear
25202,happy
25220,neutral
25242,sad
25247,sad
25298,sad
25306,happy
25327,happy
25359,happy
25439,neutral
25481,neutral
25496,sad
25555,happy
25570,neutral
25577,happy
25590,sad
25605,neutral
25621,fear
25638,neutral
25647,happy
25710,happy
258,happy
25820,happy
25914,sad
2592,sad
2593,happy
26082,neutral
26091,happy
26097,happy
26131,surprise
26210,happy
26250,sad
26275,happy
26283,happy
26363,sad
26377,happy
26385,neutral
26394,happy
264,happy
26402,happy
26409,neutral
2641,happy
26454,neutral
26469,happy
2651,fear
2657,sad
26582,neutral
26726,happy
2681,fear
26842,neutral
26895,neutral
26916,fear
26927,neutral
26973,happy
26980,fear
270,happy
27006,neutral
27077,happy
27094,surprise
27098,fear
27103,happy
27145,neutral
27300,neutral
27308,happy
27359,sad
27363,happy
27369,happy
27488,happy
27503,fear
27509,happy
27591,surprise
27635,happy
27709,neutral
27764,happy
27772,happy
27806,neutral
27846,happy
27868,fear
27889,neutral
2789,happy
27899,happy
27910,happy
27937,happy
28050,neutral
28101,sad
28189,happy
28210,happy
28243,happy
28267,happy
28308,neutral
28331,neutral
28417,neutral
28453,neutral
28503,happy
28515,neutral
28548,neutral
2858,neutral
2860,sad
28627,fear
28701,happy
28704,happy
28724,happy
28729,neutral
28734,happy
28859,happy
29005,neutral
29026,happy
29027,happy
29043,fear
2906,neutral
29068,happy
29126,neutral
29152,neutral
29219,happy
2927,happy
29284,happy
29285,happy
29291,neutral
29315,sad
29327,happy
29349,fear
29389,happy
29478,sad
29528,happy
29536,sad
29603,fear
29629,happy
29674,happy
297,fear
29701,happy
29709,fear
29713,happy
29720,happy
29731,sad
29733,happy
29735,happy
29738,sad
29795,fear
29869,happy
2987,neutral
29871,happy
2988,surprise
29892,neutral
29912,sad
29924,sad
29990,sad
3000,fear
30062,neutral
30074,happy
30196,happy
30206,neutral
30237,fear
30253,happy
30316,fear
30333,sad
3036,happy
30482,happy
30564,surprise
3057,happy
30594,sad
30638,sad
30735,happy
30774,fear
30798,happy
3087,fear
30936,happy
31007,happy
31105,neutral
31107,neutral
31116,happy
3112,happy
31130,sad
31157,surprise
31159,happy
31188,happy
3124,happy
31286,neutral
31330,happy
31341,happy
31357,happy
31375,happy
31395,happy
31398,neutral
314,happy
31421,happy
31461,sad
31526,happy
31535,happy
31569,happy
31625,happy
31638,happy
31655,sad
3170,fear
31738,sad
31782,happy
31821,happy
31855,happy
31860,sad
31866,neutral
31903,sad
31916,happy
31940,surprise
31954,sad
31973,surprise
31979,fear
32076,sad
32097,sad
32103,neutral
32180,neutral
32279,neutral
32323,neutral
32349,sad
32351,neutral
32438,fear
32461,happy
32463,happy
32485,sad
32507,sad
32551,neutral
32569,happy
32619,neutral
32623,neutral
32642,surprise
32682,happy
32688,happy
3269,happy
32692,neutral
32696,neutral
32758,happy
32766,neutral
32799,fear
32829,happy
32876,happy
32879,happy
32889,happy
32931,neutral
32940,neutral
32941,happy
32946,happy
3296,happy
3297,happy
32996,neutral
33007,happy
33051,happy
33097,happy
3314,happy
33215,sad
33258,happy
33299,happy
33358,happy
33390,happy
33410,fear
33419,neutral
33440,fear
33490,happy
33519,sad
33535,sad
33548,fear
33559,happy
33587,neutral
33608,neutral
33617,happy
33644,surprise
33673,happy
33674,neutral
33701,happy
33718,neutral
33806,happy
33855,neutral
3391,neutral
33919,happy
33940,surprise
340,happy
3402,fear
34024,neutral
34063,happy
3409,sad
34097,neutral
341,neutral
34100,happy
34117,fear
34120,surprise
34143,sad
34201,fear
34277,fear
34325,happy
34356,neutral
34382,happy
34396,surprise
34415,happy
34462,happy
34465,sad
34522,happy
34545,sad
34613,neutral
34656,surprise
34659,happy
34675,happy
3472,sad
34730,happy
34755,happy
34878,happy
34897,fear
34968,happy
34972,neutral
35022,happy
35120,fear
35151,neutral
35202,neutral
35207,sad
35230,happy
35238,neutral
35250,happy
35257,neutral
35279,happy
35322,neutral
35334,fear
35362,happy
35363,happy
35394,sad
35410,happy
35427,happy
35453,neutral
35541,neutral
35592,happy
35629,sad
3565,happy
35697,surprise
35709,surprise
3584,happy
35851,happy
3601,happy
3645,sad
365,happy
3709,happy
3714,sad
3719,happy
3722,happy
3736,fear
3739,sad
3742,fear
3783,sad
3785,fear
3836,fear
3837,neutral
3985,sad
4033,neutral
4040,happy
4064,happy
4098,happy
414,happy
418,neutral
4200,happy
4217,happy
4234,neutral
4296,sad
4308,neutral
4316,happy
4340,happy
4411,happy
4453,neutral
4516,sad
452,happy
4523,happy
454,happy
4540,sad
4547,happy
460,happy
4650,happy
4821,happy
483,sad
4858,happy
4901,happy
4917,happy
4975,fear
4979,happy
4986,neutral
500,happy
5023,happy
504,fear
507,sad
5074,neutral
5097,fear
5117,fear
5184,neutral
5222,fear
5253,happy
5263,sad
5283,happy
5360,happy
538,fear
546,fear
5472,neutral
5514,sad
5567,happy
5622,neutral
5638,happy
5654,happy
5717,happy
5736,fear
5809,fear
5858,happy
5957,neutral
5961,happy
5989,happy
5992,happy
6035,happy
6037,happy
6054,fear
6059,happy
6062,neutral
6064,fear
6091,sad
6106,happy
6152,surprise
6153,happy
6176,neutral
6179,happy
6214,sad
6311,neutral
6345,sad
6346,fear
6366,surprise
6469,happy
6495,happy
6515,neutral
6608,happy
6732,happy
6747,fear
6808,sad
6814,happy
6876,happy
689,happy
6902,neutral
6909,happy
6973,happy
6988,happy
7027,happy
7038,neutral
7102,neutral
712,surprise
7129,happy
7146,happy
7150,happy
7158,happy
7182,neutral
7270,happy
7271,happy
729,happy
73,happy
7302,neutral
7305,neutral
7350,happy
7394,neutral
741,happy
7517,sad
7542,happy
7580,neutral
7681,sad
7684,happy
7748,happy
7749,fear
7756,happy
7786,neutral
7819,neutral
7846,happy
7875,fear
7894,happy
794,happy
7980,neutral
8035,surprise
8040,neutral
8043,happy
8067,sad
8119,sad
8163,happy
8177,happy
8178,neutral
8239,sad
8350,neutral
8433,happy
8454,fear
8474,fear
8481,happy
85,happy
8556,happy
859,surprise
8611,happy
8637,neutral
8645,neutral
8672,happy
872,happy
8754,happy
8795,happy
8797,happy
8818,neutral
886,neutral
9037,happy
9040,sad
9101,happy
911,neutral
9179,neutral
9205,surprise
9232,happy
9251,neutral
9261,happy
9281,happy
9302,surprise
9333,happy
9369,happy
9370,happy
9474,happy
949,sad
9602,happy
9606,fear
9842,sad
9898,surprise
10019,happy
10023,neutral
10074,happy
10096,surprise
10106,happy
10126,happy
10138,happy
10141,neutral
1020,happy
10218,neutral
10237,happy
10248,sad
10257,neutral
1027,neutral
10273,neutral
10276,sad
10312,fear
10317,neutral
10344,happy
10362,fear
10367,happy
10370,neutral
10432,happy
10456,neutral
10467,fear
10468,happy
10480,happy
10528,sad
10540,happy
10552,fear
1056,happy
10571,happy
1058,happy
10622,happy
10638,neutral
10640,neutral
10644,sad
10647,fear
10683,neutral
10703,happy
1074,happy
10770,happy
10773,happy
10792,sad
1081,happy
10811,fear
10841,neutral
10879,happy
10903,happy
10935,neutral
10956,happy
10992,neutral
11019,happy
1111,sad
11150,sad
11208,neutral
1121,happy
11236,happy
1130,surprise
11345,happy
11349,neutral
11392,happy
1141,neutral
11500,happy
11508,happy
11516,happy
1152,happy
11530,happy
11549,happy
11552,sad
11558,fear
11573,neutral
11575,happy
11588,happy
1159,neutral
11594,happy
11604,sad
11614,neutral
11637,happy
11646,happy
11658,sad
11717,happy
11733,happy
11763,sad
11766,happy
11772,sad
11785,fear
11793,happy
11808,fear
11814,happy
11819,happy
11835,sad
11842,neutral
11850,happy
11885,neutral
11927,happy
12011,happy
1202,neutral
12024,sad
12098,happy
12120,happy
12129,happy
12141,happy
12191,neutral
12239,happy
12257,fear
12284,surprise
12321,sad
12329,neutral
12349,neutral
12359,surprise
12376,happy
12379,surprise
12381,happy
12410,neutral
1246,happy
12487,fear
12492,neutral
12497,fear
12557,happy
12560,happy
12581,happy
12600,happy
12611,happy
12672,neutral
12705,happy
12725,sad
12729,happy
12772,sad
12776,happy
12789,neutral
12861,sad
12904,sad
12936,surprise
12951,happy
12956,happy
12957,neutral
13037,neutral
13073,happy
1309,fear
13105,fear
13108,happy
13127,surprise
13139,neutral
13151,happy
1316,sad
13204,sad
13228,happy
13283,fear
